Source,Target,Weight,Season
charlly,vizcacha,0.07738095238095238,0
turbomons,vizcacha,0.06771263418662263,0
topic21000,vizcacha,0.06350914962325081,0
ae,thinkfun,0.07885304659498207,0
ae,grana,0.05486284289276808,0
ae,topic21000,0.05905511811023622,0
Shermie,k24315315,0.07434944237918216,0
oneyear,thinkfun,0.06206896551724138,0
august628,thinkfun,0.058333333333333334,0
thinkfun,xunhuiwu,0.07930367504835589,0
genaro,thinkfun,0.1343825665859564,0
grana,thinkfun,0.05378151260504202,0
stroy,thinkfun,0.05458089668615984,0
charlly,thinkfun,0.11908646003262642,0
thinkfun,turbomons,0.09552845528455285,0
Shermie,thinkfun,0.05756578947368421,0
thinkfun,topic21000,0.08974358974358974,0
allenpatrick,genaro,0.060225846925972396,0
allenpatrick,charlly,0.059931506849315065,0
Shermie,zebra7,0.052715654952076675,0
grana,oneyear,0.05329593267882188,0
Shermie,oneyear,0.05234159779614325,0
topic21000,xunhuiwu,0.06209850107066381,0
genaro,grana,0.05530642750373692,0
genaro,stroy,0.059625212947189095,0
Shermie,genaro,0.07038123167155426,0
genaro,topic21000,0.11469072164948453,0
charlly,stroy,0.06417112299465241,0
stroy,topic21000,0.058315334773218146,0
Shermie,charlly,0.057569296375266525,0
charlly,topic21000,0.0674955595026643,0
Shermie,turbomons,0.05,0
topic21000,turbomons,0.08029978586723768,0
Shermie,topic21000,0.05555555555555555,0
art1,ramirez,0.0639470782800441,0
jrbobo,skyringcha,0.06440677966101695,0
peter105096,yzvr,0.05021834061135371,0
a0986188522,pupu20317,0.08513657325292658,0
loveup,sc6003pc,0.052941176470588235,0
loveup,poisonshing,0.05067873303167421,0
f222051618,loveup,0.05193578847969783,0
alvinpom,loveup,0.05149330587023687,0
edisgood,vizcacha,0.05315203955500618,0
archer67,edisgood,0.06744186046511629,0
edisgood,lee7317,0.0903954802259887,0
birdhouse1,edisgood,0.12946428571428573,0
edisgood,grana,0.06588235294117648,0
edisgood,zhangyi0830,0.06153846153846154,0
edisgood,nosheep,0.05443234836702955,0
poisonshing,sc6003pc,0.06473724295506474,0
archer67,sc6003pc,0.05357142857142857,0
liangda,sc6003pc,0.05296610169491525,0
f222051618,sc6003pc,0.0749802683504341,0
duduchiau,sc6003pc,0.08615099583140343,0
dadidi,sc6003pc,0.05534495830174375,0
mkai,sc6003pc,0.0564373897707231,0
imkp,sc6003pc,0.06883509833585477,0
gusser,jrbobo,0.062162162162162166,0
f222051618,vizcacha,0.06077348066298342,0
knightwww,vizcacha,0.07054545454545455,0
duduchiau,vizcacha,0.0525783619817998,0
lee7317,vizcacha,0.05059920106524634,0
f222051618,poisonshing,0.06521739130434782,0
knightwww,poisonshing,0.05918524212144504,0
alvinpom,poisonshing,0.08008658008658008,0
birdhouse1,poisonshing,0.05058365758754864,0
imkp,poisonshing,0.08903467666354264,0
archer67,f222051618,0.06082036775106082,0
archer67,kazekaze,0.051829268292682924,0
archer67,knightwww,0.07028112449799197,0
Fjuno,archer67,0.06042296072507553,0
archer67,lee7317,0.06182795698924731,0
alvinpom,archer67,0.06462035541195477,0
archer67,charlly,0.06073752711496746,0
archer67,oneyear,0.05013927576601671,0
archer67,birdhouse1,0.07296137339055794,0
archer67,grana,0.05191873589164785,0
Victory2,archer67,0.09565217391304348,0
alvinpom,laal,0.05245346869712352,0
Shermie,laal,0.053738317757009345,0
f222051618,wmtsung,0.07658505963590709,0
duduchiau,wmtsung,0.08531187122736418,0
nosheep,wmtsung,0.07304460245636717,0
imkp,wmtsung,0.05946601941747573,0
f222051618,liangda,0.05598755832037325,0
alvinpom,liangda,0.06126126126126126,0
liangda,sbw0115,0.06164383561643835,0
coolcjy,liangda,0.06285714285714286,0
Victory2,liangda,0.07473309608540925,0
Shermie,liangda,0.07908163265306123,0
Victory2,realblank,0.06557377049180328,0
f222051618,knightwww,0.08764940239043825,0
duduchiau,f222051618,0.06996770721205597,0
f222051618,lee7317,0.05705229793977813,0
alvinpom,f222051618,0.10592255125284739,0
f222051618,sbw0115,0.05365853658536585,0
charlly,f222051618,0.06944444444444445,0
erichang,f222051618,0.05146036161335188,0
f222051618,mkai,0.056422569027611044,0
birdhouse1,f222051618,0.05241379310344828,0
f222051618,nosheep,0.08152173913043478,0
f222051618,imkp,0.06464250734573947,0
HcdEing,f222051618,0.0532258064516129,0
Shermie,f222051618,0.06993006993006994,0
Fjuno,kazekaze,0.052132701421800945,0
alvinpom,kazekaze,0.06212424849699399,0
kazekaze,sbw0115,0.059322033898305086,0
kazekaze,mkai,0.05066079295154185,0
duduchiau,knightwww,0.07545412203074056,0
knightwww,lee7317,0.05326086956521739,0
knightwww,victoryman,0.07560137457044673,0
knightwww,mkai,0.05614973262032086,0
birdhouse1,knightwww,0.09664694280078895,0
knightwww,nosheep,0.07196029776674938,0
imkp,knightwww,0.0648854961832061,0
Fjuno,skyringcha,0.05357142857142857,0
sbw0115,skyringcha,0.05901639344262295,0
coolcjy,skyringcha,0.06611570247933884,0
duduchiau,victoryman,0.05917411664538101,0
alvinpom,duduchiau,0.07457627118644068,0
duduchiau,imkp,0.05906952430737062,0
duduchiau,turbomons,0.0670700958144226,0
Fjuno,sbw0115,0.07531380753138076,0
Fjuno,birdhouse1,0.05730659025787966,0
Fjuno,grana,0.05521472392638037,0
Fjuno,coolcjy,0.05723905723905724,0
alvinpom,lee7317,0.07550644567219153,0
charlly,lee7317,0.05974025974025974,0
birdhouse1,lee7317,0.08205128205128205,0
lee7317,rovemberrain,0.05952380952380952,0
Victory2,lee7317,0.07806691449814127,0
lee7317,turbomons,0.05952380952380952,0
imkp,victoryman,0.05489417989417989,0
alvinpom,sbw0115,0.06072106261859583,0
alvinpom,erichang,0.061806656101426306,0
alvinpom,nosheep,0.07091346153846154,0
alvinpom,lovemeandyou,0.050966608084358524,0
alvinpom,imkp,0.09217577706323687,0
coolcjy,sbw0115,0.062111801242236024,0
imkp,sbw0115,0.050746268656716415,0
HcdEing,sbw0115,0.055762081784386616,0
Victory2,sbw0115,0.06324110671936758,0
Shermie,sbw0115,0.057692307692307696,0
charlly,erichang,0.0507399577167019,0
charlly,zhangyi0830,0.05337078651685393,0
HcdEing,charlly,0.05080213903743316,0
dadidi,imkp,0.06057781919850885,0
birdhouse1,erichang,0.0502092050209205,0
mkai,nosheep,0.05844980940279543,0
birdhouse1,zhangyi0830,0.05817174515235457,0
birdhouse1,nosheep,0.05743740795287187,0
imkp,nosheep,0.052307692307692305,0
nosheep,turbomons,0.06028708133971292,0
Shermie,imkp,0.05194805194805195,0
Shermie,nodnarb1027,0.05807622504537205,0
benjy0218,vizcacha,0.05870236869207003,0
benjy0218,fxntdsxdr,0.0527448869752422,0
benjy0218,thinkfun,0.05510752688172043,0
benjy0218,henry46277,0.052120141342756186,0
benjy0218,ox1005,0.05546995377503852,0
alvinpom,benjy0218,0.05504587155963303,0
benjy0218,funwing,0.05263157894736842,0
benjy0218,knightwww,0.054385964912280704,0
benjy0218,kyokozenki,0.06191950464396285,0
benjy0218,joycewanga,0.05449591280653951,0
anyweather,benjy0218,0.050119331742243436,0
bearsea,benjy0218,0.055776892430278883,0
YCLLZDBZM,fxntdsxdr,0.050100200400801605,0
YCLLZDBZM,sc6003pc,0.056511056511056514,0
YCLLZDBZM,bearsea,0.05961070559610705,0
linceass,wmtsung,0.06096794468887492,0
ox1005,wmtsung,0.06182602444284687,0
wmtsung,xx49874039,0.05997624703087886,0
pp520,wmtsung,0.052830188679245285,0
anyweather,wmtsung,0.060759493670886074,0
bearsea,wmtsung,0.06153846153846154,0
henry46277,vizcacha,0.05267008046817849,0
ox1005,vizcacha,0.08710407239819004,0
funwing,vizcacha,0.05331882480957562,0
kayu,vizcacha,0.05228758169934641,0
kazekaze,sakidiforld,0.06415094339622641,0
ILOVEHobr,kazekaze,0.050445103857566766,0
kazekaze,ypt,0.06511627906976744,0
baby0816,kazekaze,0.05701754385964912,0
kazekaze,pingtong0602,0.05194805194805195,0
henry46277,victoryman,0.05811277330264672,0
ox1005,victoryman,0.05896414342629482,0
victoryman,xx49874039,0.05297157622739018,0
fxntdsxdr,thinkfun,0.051227321237993596,0
fxntdsxdr,henry46277,0.061886792452830186,0
fxntdsxdr,sc6003pc,0.08773234200743495,0
alvinpom,fxntdsxdr,0.09205020920502092,0
ILOVEHobr,fxntdsxdr,0.06423173803526448,0
charlly,fxntdsxdr,0.05639097744360902,0
fxntdsxdr,knightwww,0.07426856714178545,0
fxntdsxdr,kyokozenki,0.06798623063683305,0
fxntdsxdr,xx49874039,0.06079295154185022,0
fxntdsxdr,liangda,0.052704576976421634,0
fxntdsxdr,pp520,0.05025773195876289,0
fxntdsxdr,joycewanga,0.06256742179072276,0
fxntdsxdr,nosheep,0.06513026052104208,0
facefear,fxntdsxdr,0.052873563218390804,0
ferrinatice,fxntdsxdr,0.05982053838484546,0
anyweather,fxntdsxdr,0.08826382153249272,0
bearsea,fxntdsxdr,0.1014799154334038,0
archer67,fxntdsxdr,0.05732484076433121,0
fxntdsxdr,imkp,0.08462238398544131,0
jrbobo,stroy,0.05019305019305019,0
OverRed,skyringcha,0.05647058823529412,0
baby0816,therock0809,0.05106382978723404,0
sakidiforld,thinkfun,0.061452513966480445,0
sakidiforld,stroy,0.050335570469798654,0
ILOVEHobr,sakidiforld,0.05583756345177665,0
sakidiforld,sbw0115,0.06143344709897611,0
pp520,sakidiforld,0.05319148936170213,0
joycewanga,sakidiforld,0.0683111954459203,0
laal,sakidiforld,0.05322128851540616,0
sakidiforld,ypt,0.051470588235294115,0
archer67,sakidiforld,0.05714285714285714,0
pingtong0602,sakidiforld,0.06944444444444445,0
Fjuno,ox1005,0.05412371134020619,0
Fjuno,ILOVEHobr,0.058823529411764705,0
Fjuno,joycewanga,0.0507399577167019,0
Fjuno,baby0816,0.05627705627705628,0
Fjuno,pingtong0602,0.05128205128205128,0
henry46277,linceass,0.05381526104417671,0
linceass,sc6003pc,0.06482213438735178,0
alvinpom,linceass,0.05365296803652968,0
OverRed,sbw0115,0.052083333333333336,0
OverRed,funwing,0.051056338028169015,0
OverRed,liangda,0.05825242718446602,0
OverRed,coolcjy,0.07013574660633484,0
OverRed,kayu,0.0582010582010582,0
OverRed,nosheep,0.062409288824383166,0
OverRed,ferrinatice,0.05043227665706052,0
henry46277,thinkfun,0.06754385964912281,0
ox1005,thinkfun,0.136986301369863,0
ILOVEHobr,thinkfun,0.07060755336617405,0
funwing,thinkfun,0.07947976878612717,0
knightwww,thinkfun,0.0897212543554007,0
thinkfun,xx49874039,0.06736842105263158,0
liangda,thinkfun,0.05223880597014925,0
pp520,thinkfun,0.07445008460236886,0
kayu,thinkfun,0.05065123010130246,0
thinkfun,zhangyi0830,0.05656565656565657,0
nosheep,thinkfun,0.05781057810578106,0
anyweather,thinkfun,0.07092198581560284,0
bearsea,thinkfun,0.06044678055190539,0
archer67,thinkfun,0.07833333333333334,0
imkp,thinkfun,0.053610503282275714,0
funwing,taikonkimo,0.05218855218855219,0
henry46277,sc6003pc,0.0665374677002584,0
henry46277,ox1005,0.07177033492822966,0
alvinpom,henry46277,0.07075064710957722,0
ILOVEHobr,henry46277,0.05015045135406219,0
funwing,henry46277,0.06111111111111111,0
henry46277,knightwww,0.080078125,0
henry46277,kyokozenki,0.0652014652014652,0
henry46277,xx49874039,0.05754857997010463,0
henry46277,joycewanga,0.06902654867256637,0
henry46277,nosheep,0.05995004163197336,0
bearsea,henry46277,0.06266318537859007,0
ox1005,sc6003pc,0.059154929577464786,0
funwing,sc6003pc,0.06454545454545454,0
sc6003pc,xx49874039,0.06995581737849779,0
facefear,sc6003pc,0.05215004574565416,0
ferrinatice,sc6003pc,0.052202283849918436,0
anyweather,sc6003pc,0.07416267942583732,0
bearsea,sc6003pc,0.07869974337040206,0
Syoshinsya,bearsea,0.06164383561643835,0
alvinpom,ox1005,0.06804733727810651,0
ox1005,stroy,0.05980861244019139,0
ILOVEHobr,ox1005,0.06809338521400778,0
funwing,ox1005,0.06867671691792294,0
charlly,ox1005,0.09073359073359073,0
knightwww,ox1005,0.1111111111111111,0
kyokozenki,ox1005,0.05328798185941043,0
oneyear,ox1005,0.05806451612903226,0
mkai,ox1005,0.05071315372424723,0
liangda,ox1005,0.05895691609977324,0
ox1005,pp520,0.06451612903225806,0
kayu,ox1005,0.0587248322147651,0
joycewanga,ox1005,0.09428129829984544,0
ox1005,zhangyi0830,0.0725,0
nosheep,ox1005,0.06963788300835655,0
archer67,ox1005,0.08118811881188119,0
ox1005,pingtong0602,0.0661764705882353,0
alvinpom,funwing,0.05625879043600562,0
alvinpom,xx49874039,0.07120743034055728,0
alvinpom,pp520,0.08032786885245902,0
alvinpom,facefear,0.05965909090909091,0
alvinpom,ferrinatice,0.056152927120669056,0
alvinpom,anyweather,0.08323699421965318,0
alvinpom,ypt,0.07707509881422925,0
alvinpom,bearsea,0.09102564102564102,0
pp520,stroy,0.056818181818181816,0
stroy,ypt,0.06048387096774194,0
archer67,stroy,0.07202216066481995,0
ILOVEHobr,j821005,0.05466970387243736,0
ILOVEHobr,charlly,0.05319148936170213,0
ILOVEHobr,knightwww,0.07064676616915423,0
ILOVEHobr,pp520,0.05803571428571429,0
ILOVEHobr,nosheep,0.05970149253731343,0
ILOVEHobr,bearsea,0.05016181229773463,0
ILOVEHobr,archer67,0.05470459518599562,0
funwing,sbw0115,0.05803571428571429,0
pp520,sbw0115,0.06340057636887608,0
charlly,funwing,0.054249547920433995,0
funwing,knightwww,0.07169117647058823,0
funwing,liangda,0.05042016806722689,0
funwing,joycewanga,0.07771260997067449,0
funwing,nosheep,0.05444887118193891,0
anyweather,funwing,0.05343511450381679,0
bearsea,funwing,0.06134094151212553,0
archer67,funwing,0.05185185185185185,0
